C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_52_445.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_52_445.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_52_445.jpg, 0, 1, 0, 4.008445
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_52_564.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_52_564.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_52_564.jpg, 0, 1, 0, 4.384463
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_52_670.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_52_670.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_52_670.jpg, -0.2926739, 1, 0, 5.547193
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_52_817.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_52_817.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_52_817.jpg, -0.7579377, 1, 0, 7.236191
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_52_927.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_52_927.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_52_927.jpg, -0.4591672, 1, 0, 8.39001
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_53_074.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_53_074.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_53_074.jpg, 0, 1, 0, 10.14278
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_53_182.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_53_182.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_53_182.jpg, 0, 1, 0, 11.25752
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_53_333.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_53_333.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_53_333.jpg, 0, 1, 0, 12.77008
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_53_435.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_53_435.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_53_435.jpg, 0, 0.6749431, 0, 13.72914
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_53_585.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_53_585.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_53_585.jpg, 0, 0.238414, 0, 13.96335
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_53_686.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_53_686.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_53_686.jpg, -0.295972, 0, 0, 13.76174
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_53_841.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_53_841.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_53_841.jpg, -0.767781, 0, 0, 13.16898
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_53_945.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_53_945.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_53_945.jpg, -1, 0, 0, 12.88452
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_54_055.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_54_055.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_54_055.jpg, -1, 0, 0, 12.74162
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_54_153.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_54_153.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_54_153.jpg, -1, 0, 0, 12.40847
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_54_261.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_54_261.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_54_261.jpg, -0.6726345, 0, 0, 12.3833
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_54_406.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_54_406.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_54_406.jpg, -0.2514461, 0, 0, 12.40981
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_54_505.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_54_505.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_54_505.jpg, 0, 0, 0, 12.0255
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_54_605.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_54_605.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_54_605.jpg, 0, 0, 0, 12.26296
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_54_710.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_54_710.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_54_710.jpg, 0, 0, 0, 11.95631
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_54_865.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_54_865.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_54_865.jpg, 0, 0, 0, 11.76296
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_54_969.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_54_969.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_54_969.jpg, 0, 0, 0, 11.61504
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_55_115.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_55_115.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_55_115.jpg, 0, 0, 0, 11.57407
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_55_226.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_55_226.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_55_226.jpg, 0, 0, 0, 11.44188
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_55_326.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_55_326.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_55_326.jpg, 0, 0, 0, 11.29189
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_55_430.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_55_430.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_55_430.jpg, 0, 0, 0, 11.2836
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_55_577.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_55_577.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_55_577.jpg, 0, 0.4126934, 0, 11.87712
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_55_682.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_55_682.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_55_682.jpg, 0, 0.7194375, 0, 12.57038
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_55_782.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_55_782.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_55_782.jpg, 0, 1, 0, 13.73733
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_55_896.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_55_896.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_55_896.jpg, 0, 1, 0, 14.96534
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_56_008.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_56_008.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_56_008.jpg, 0, 0.6482749, 0, 15.79629
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_56_107.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_56_107.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_56_107.jpg, 0, 0.3592809, 0, 16.06711
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_56_255.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_56_255.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_56_255.jpg, 0, 0, 0, 16.01545
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_56_362.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_56_362.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_56_362.jpg, 0, 0, 0, 15.89067
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_56_499.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_56_499.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_56_499.jpg, 0, 0, 0, 15.73181
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_56_608.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_56_608.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_56_608.jpg, 0, 0, 0, 15.58451
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_56_744.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_56_744.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_56_744.jpg, 0, 0, 0, 15.18875
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_56_850.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_56_850.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_56_850.jpg, 0, 0, 0, 15.30064
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_56_988.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_56_988.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_56_988.jpg, 0, 0, 0, 14.91933
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_57_088.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_57_088.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_57_088.jpg, 0, 0, 0, 15.02785
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_57_232.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_57_232.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_57_232.jpg, 0, 0, 0, 14.64881
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_57_337.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_57_337.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_57_337.jpg, 0, 0, 0, 14.51202
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_57_514.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_57_514.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_57_514.jpg, -0.5025095, 0, 0, 14.10216
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_57_619.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_57_619.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_57_619.jpg, -0.8252128, 0, 0, 13.75672
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_57_755.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_57_755.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_57_755.jpg, -1, 0, 0, 13.37557
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_57_868.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_57_868.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_57_868.jpg, -1, 0, 0, 13.16021
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_58_004.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_58_004.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_58_004.jpg, -0.5958844, 0, 0, 13.24298
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_58_114.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_58_114.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_58_114.jpg, -0.2590853, 0, 0, 13.2563
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_58_247.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_58_247.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_58_247.jpg, 0, 0, 0, 13.09453
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_58_370.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_58_370.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_58_370.jpg, 0, 0, 0, 12.85505
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_58_501.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_58_501.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_58_501.jpg, 0, 0, 0, 12.77413
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_58_614.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_58_614.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_58_614.jpg, 0, 0, 0, 12.72756
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_58_758.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_58_758.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_58_758.jpg, 0, 0, 0, 12.60337
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_58_857.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_58_857.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_58_857.jpg, 0, 0, 0, 12.44415
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_58_970.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_58_970.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_58_970.jpg, 0, 0, 0, 12.33975
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_59_104.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_59_104.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_59_104.jpg, 0, 0, 0, 12.27886
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_59_214.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_59_214.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_59_214.jpg, 0, 0, 0, 12.1404
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_59_360.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_59_360.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_59_360.jpg, 0, 0, 0, 12.08955
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_59_470.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_59_470.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_59_470.jpg, 0, 0, 0, 11.99034
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_59_574.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_59_574.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_59_574.jpg, -0.320142, 0, 0, 11.81631
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_59_685.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_59_685.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_59_685.jpg, -0.6599693, 0, 0, 11.61792
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_59_819.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_59_819.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_59_819.jpg, -1, 0, 0, 11.27768
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_03_59_920.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_03_59_920.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_03_59_920.jpg, -0.662615, 0, 0, 11.23871
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_04_00_054.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_04_00_054.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_04_00_054.jpg, -0.2639711, 0, 0, 11.1387
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_04_00_167.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_04_00_167.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_04_00_167.jpg, 0, 0, 0, 11.0329
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_04_00_301.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_04_00_301.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_04_00_301.jpg, 0, 0, 0, 10.93188
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_04_00_415.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_04_00_415.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_04_00_415.jpg, 0, 0, 0, 10.85066
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_04_00_549.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_04_00_549.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_04_00_549.jpg, 0, 0, 0, 10.77584
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_04_00_663.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_04_00_663.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_04_00_663.jpg, 0, 0, 0, 10.68964
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_04_00_795.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_04_00_795.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_04_00_795.jpg, 0, 0, 0, 10.58605
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_04_00_897.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_04_00_897.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_04_00_897.jpg, 0, 0, 0, 10.5129
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_04_00_999.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_04_00_999.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_04_00_999.jpg, 0, 0, 0, 10.44046
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_04_01_116.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_04_01_116.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_04_01_116.jpg, 0, 0, 0, 10.3607
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_04_01_249.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_04_01_249.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_04_01_249.jpg, -0.3964605, 0, 0, 10.17881
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_04_01_360.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_04_01_360.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_04_01_360.jpg, -0.7315237, 0, 0, 9.956542
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_04_01_493.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_04_01_493.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_04_01_493.jpg, -1, 0, 0, 9.649336
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_04_01_605.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_04_01_605.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_04_01_605.jpg, -1, 0, 0, 9.536348
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_04_01_739.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_04_01_739.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_04_01_739.jpg, -1, 0, 0, 9.404006
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_04_01_856.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_04_01_856.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_04_01_856.jpg, -1, 0, 0, 9.297815
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_04_01_995.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_04_01_995.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_04_01_995.jpg, -0.5868799, 0, 0, 9.262034
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_04_02_109.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_04_02_109.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_04_02_109.jpg, -0.2893774, 0, 0, 9.211297
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_04_02_244.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_04_02_244.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_04_02_244.jpg, 0, 0, 0, 9.08978
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_04_02_359.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_04_02_359.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_04_02_359.jpg, 0, 0, 0, 9.012383
C:\Users\Geral\Desktop\simulador\IMG\center_2019_05_16_18_04_02_460.jpg, C:\Users\Geral\Desktop\simulador\IMG\left_2019_05_16_18_04_02_460.jpg, C:\Users\Geral\Desktop\simulador\IMG\right_2019_05_16_18_04_02_460.jpg, 0, 0, 0, 8.948923
